S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
546,1200310949,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,TENTATIVE ORDER,,,92.0,2026-05-11,11:42 PM,37.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320118.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,,,600135405,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,,,,,,,,54233739.0,BUS,BUS,51320110.0,BUS,BUS,1010138277.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
547,1010138486,,,,,V400842221O140102,2828C 6X4 4575 E6.1 DYC CHS RT HD RMC AW,2828C,LWC,Domestic,TENTATIVE ORDER,,,93.0,2026-05-11,11:52 PM,38.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320734.0,E92695600960001,Engine 210KW OBD2 BS6 SAE1 RMC PTO,RECEIVED,,600135706,T40072300040001,G131 4928T  SAE1 Non RSI 180 Flange,RECEIVED,,,,,,,54234093.0,C40087910013001C00,THUNDERBOLT-DAY,51320733.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
548,1010138069,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,TENTATIVE ORDER,,,94.0,2026-05-11,12:09 AM,39.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319690.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135140,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233546.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319689.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
549,1200310173,,,,,V400842231O0WK103,2828C6X44575E6.1G13HDDYC18BXHDRGRTHDP YW,2828C,LWC,Domestic,TENTATIVE ORDER,,,95.0,2026-05-11,12:19 AM,40.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51316695.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RECEIVED,,600133523,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54231841.0,C40087910013001C00,THUNDERBOLT-DAY,51316694.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
550,1010138148,,,,,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,TENTATIVE ORDER,,,96.0,2026-05-11,12:29 AM,41.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319891.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,RECEIVED,,600135230,T40072000740001,G131 4228RMC SAE2 180 flange RSI,RECEIVED,,,,,,,54233677.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51319890.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
551,1200310848,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,97.0,2026-05-11,12:39 AM,42.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319588.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135086,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233492.0,C40087910013001C00,THUNDERBOLT-DAY,51319587.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
552,1200310213,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,98.0,2026-05-11,12:49 AM,43.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317203.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133785,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232144.0,C40087910013001C00,THUNDERBOLT-DAY,51317202.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
553,1010138091,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,99.0,2026-05-11,12:59 AM,44.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319654.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135119,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233525.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319653.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
554,1010138126,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,TENTATIVE ORDER,,,100.0,2026-05-11,1:09 AM,45.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319919.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135247,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233694.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319918.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
555,1200310853,,,,,V400842231O0FK103,2828C 6X4 4575E6.1DYC18BXHD RG RT HDP YW,2828C,LWC,Domestic,TENTATIVE ORDER,,,101.0,2026-05-11,1:19 AM,46.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319578.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RECEIVED,,600135081,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233487.0,C40087910013001C00,THUNDERBOLT-DAY,51319577.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
556,1010137983,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,TENTATIVE ORDER,,,102.0,2026-05-11,1:29 AM,47.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319493.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135049,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233458.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319492.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
557,1010138092,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,103.0,2026-05-11,1:39 AM,48.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319652.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135118,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233524.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319651.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
558,1200310975,,,,,V83139721M0820000,1624 CHS 5950 BS6.1 TR295/80 IN1 AS RET,1624 ,HWC,Domestic,TENTATIVE ORDER,,,104.0,2026-05-11,1:49 AM,49.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320143.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,,,600135403,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,,,,,,,,54233524.0,BUS,BUS,51319651.0,BUS,BUS,1010137467.0,C83184200380001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
559,1200310849,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,105.0,2026-05-11,1:59 AM,50.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319586.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135085,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233491.0,C40087910013001C00,THUNDERBOLT-DAY,51319585.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
560,1200310214,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,106.0,2026-05-11,2:09 AM,51.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317201.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133784,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232143.0,C40087910013001C00,THUNDERBOLT-DAY,51317200.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
561,1010138043,,,,,V400812220T270102,2826R 6X2 5175E6.1 SLCCHS RTHDP HCGHGPAW,2826R,LWC,Domestic,TENTATIVE ORDER,,,107.0,2026-05-11,2:19 AM,52.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135164,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,RECEIVED,,,,,,,54233570.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319730.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
562,1200310190,,,,,V400854231N0FA103,3532C 8X4 5175 E6.1 DYC 23BXHY RGRTHDPYW,3532C,HWC,Domestic,TENTATIVE ORDER,,,1.0,2026-05-12,7:10 AM,53.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51316621.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133506,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54231824.0,C40087910013001C00,THUNDERBOLT-DAY,51316620.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
563,1010138149,,,,,V400871220Y000102,4023T HT 4X2 3300 E6.1 SLC CHS RT HDPAW,4023T,LWC,Domestic,TENTATIVE ORDER,,,2.0,2026-05-12,7:20 AM,54.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319889.0,E92695601620001,Engine 180KW OBD2 BS6 SAE-2 BUP TT,RECEIVED,,600135229,T40072000740001,G131 4228RMC SAE2 180 flange RSI,RECEIVED,,,,,,,54233676.0,C40087900012001C00,THUNDERBOLT-SLEEPER,51319888.0,C40087900012001P02,HDT THUNDERBOLT SLEEPER (ARTIC WHITE) ,,,,,,,,,
564,1010138075,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,TENTATIVE ORDER,,,3.0,2026-05-12,7:30 AM,55.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135134,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,RECEIVED,,,,,,,54233540.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319679.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
565,1200310850,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,4.0,2026-05-12,7:40 AM,56.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319584.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135084,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233490.0,C40087910013001C00,THUNDERBOLT-DAY,51319583.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
566,1200310215,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,5.0,2026-05-12,7:50 AM,57.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317199.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133783,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232142.0,C40087910013001C00,THUNDERBOLT-DAY,51317198.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
567,1010138093,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,6.0,2026-05-12,8:00 AM,58.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319650.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135117,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233523.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319649.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
568,1010137762,,,,,V400841221W000003,2826C 6X4 4275 E6.1 DYC CHS NT HDP YW,2826C,LWC,Domestic,TENTATIVE ORDER,,,7.0,2026-05-12,8:10 AM,59.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51318884.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600134734,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233105.0,C40087910013001C00,THUNDERBOLT-DAY,51318883.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
569,1200310950,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,TENTATIVE ORDER,,,8.0,2026-05-12,8:20 AM,60.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320117.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,,,600135384,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,,,,,,,,54233105.0,BUS,BUS,51318883.0,BUS,BUS,1010138276.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
570,1200310888,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,9.0,2026-05-12,8:30 AM,61.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319819.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135194,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233641.0,C40087910013001C00,THUNDERBOLT-DAY,51319818.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
571,1010137984,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,TENTATIVE ORDER,,,10.0,2026-05-12,8:40 AM,62.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319491.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135048,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233457.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319490.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
572,1010138094,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,11.0,2026-05-12,8:50 AM,63.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319648.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135116,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233522.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319647.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
573,1200310303,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,12.0,2026-05-12,9:00 AM,64.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317481.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133956,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232280.0,C40087910013001C00,THUNDERBOLT-DAY,51317480.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
574,1200310244,,,,,V400842231O0WK103,2828C6X44575E6.1G13HDDYC18BXHDRGRTHDP YW,2828C,LWC,Domestic,TENTATIVE ORDER,,,13.0,2026-05-12,9:10 AM,65.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317141.0,E92695601010001,Engine 210KW OBD2 BS6 SAE-1 Rane,RECEIVED,,600133756,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232093.0,C40087910013001C00,THUNDERBOLT-DAY,51317140.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
575,1200311065,,,,,V400854231O0FA103,3528C8X4 5175E6.1DYC 23BXHY RG RT HDP YW,3528C,HWC,Domestic,TENTATIVE ORDER,,,14.0,2026-05-12,9:20 AM,66.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320320.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135484,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233842.0,C40087910013001C00,THUNDERBOLT-DAY,51320319.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
576,1200310889,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,15.0,2026-05-12,9:37 AM,67.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319817.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135193,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233640.0,C40087910013001C00,THUNDERBOLT-DAY,51319816.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
577,1010138127,,,,,V400987220O0A0802,4828RT10X46575E6.1SLCCHS11RTHDPRHCGPTOAW,4828RT,HWC,Domestic,TENTATIVE ORDER,,,16.0,2026-05-12,9:47 AM,68.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319917.0,E92695601380001,Engine 210KW OBD2 BS6 SAE-1,RECEIVED,,600135246,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233693.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319916.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
578,1010138095,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,17.0,2026-05-12,9:57 AM,69.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319646.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135115,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233521.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319645.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
579,1200310304,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,18.0,2026-05-12,10:07 AM,70.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317479.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133955,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232279.0,C40087910013001C00,THUNDERBOLT-DAY,51317478.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
580,1200310890,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,19.0,2026-05-12,10:17 AM,71.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319815.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135192,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233639.0,C40087910013001C00,THUNDERBOLT-DAY,51319814.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
581,1200310951,,,,,V83136821P5321000,1924 CHS 6850 BS6.1 TR295 80M AS RET,1924 ,HWC,Domestic,TENTATIVE ORDER,,,20.0,2026-05-12,10:27 AM,72.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51320116.0,E40095800060001,Engine1623R180KW OBD2 SAE-2 BS6 Bus 2ALT,,,600135383,T40072400010001,G85 1624R BUS SAE2 IGR IMP Brg 3 pin N S,,,,,,,,54233639.0,BUS,BUS,51319814.0,BUS,BUS,1010138275.0,C83184200510001,DRIVER PLATFORM OF 16T BUS 5950WB OF RF,RECEIVED,,,,,
582,1010138072,,,,,V400862220Z500102,5528TS HT 4x2 3600 E6.1 SLC CHS RT HDPAW,5528TS,LWC,Domestic,TENTATIVE ORDER,,,21.0,2026-05-12,10:37 AM,73.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319684.0,E92695601430001,Engine 210KW OBD2 BS6 SAE-1 TT,RECEIVED,,600135137,T40072300210001,G131 3528C SAE1 NPTO 180 FLANGE RSI,RECEIVED,,,,,,,54233543.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319683.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
583,1010138044,,,,,V400816222T230102,2826R 6X2 6375E6.1 CSC CHS RT HDP HCG AW,2826R,LWC,Domestic,TENTATIVE ORDER,,,22.0,2026-05-12,10:47 AM,74.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135163,T40071800150001,G85 SAE2 NGR SP CUMMINS IMP BRG NPTO,RECEIVED,,,,,,,54233569.0,C40087910013001C00,THUNDERBOLT-DAY,51319729.0,C40087910013001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
584,1010137985,,,,,V400881220X000102,5532T HT 6X4 3975 E6.1 SLC CHS RT HDPAW,5532T,HWC,Domestic,TENTATIVE ORDER,,,23.0,2026-05-12,10:57 AM,75.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319489.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135047,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233456.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319488.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
585,1010138096,,,,,V400862220X000102,5532TS HT 4X2 3600 E6.1 SLC CHS RT HDPAW,5532TS,LWC,Domestic,TENTATIVE ORDER,,,24.0,2026-05-12,11:07 AM,76.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319644.0,E92695601040001,Engine 320HP BS6 SAE-1 TT,RECEIVED,,600135114,T40072300220001,G131 5432T SAE1 180 Flange DANA RSI,RECEIVED,,,,,,,54233520.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319643.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
586,1200310305,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,25.0,2026-05-12,11:17 AM,77.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51317477.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133954,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54232278.0,C40087910013001C00,THUNDERBOLT-DAY,51317476.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
587,1010137725,,,,,L400804121UB103A2,1832R LH 4X2 5100 E6 DYC CHS TT AC AW,1832R,LWC,Export,TENTATIVE ORDER,,,26.0,2026-05-12,11:27 AM,78.0,RECEIVED,,Rapid Prime,,,,Mexico,,,,51320105.0,E92695601590001,Engine 320HP BS6 SAE 1 LHD CS,RECEIVED,,600135389,T40072300380001,G131 SAE1 LHD 320HP NPTO DANA CF180,RECEIVED,,,,,,,54233736.0,C40087910121001C00,THUNDERBOLT-DAY-LHD,51320104.0,C40087910121001P02,THUNDERBOLT-DAY (ARTIC WHITE),,,,,,,,,
588,1200310191,,,,,V400854231N0FA103,3532C 8X4 5175 E6.1 DYC 23BXHY RGRTHDPYW,3532C,HWC,Domestic,TENTATIVE ORDER,,,27.0,2026-05-12,12:07 PM,79.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51316619.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600133505,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54231823.0,C40087910013001C00,THUNDERBOLT-DAY,51316618.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
589,1200310891,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,28.0,2026-05-12,12:17 PM,80.0,RECEIVED,,,,,,$$$$$$$$$$$$$$$,,,,51319813.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135191,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233638.0,C40087910013001C00,THUNDERBOLT-DAY,51319812.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
590,1010138076,,,,,V400905220U5T0102,4832R 10X26975E6.1SLCCHSRTHDPHCG28FTBLAW,4832R,HWC,Domestic,TENTATIVE ORDER,,,29.0,2026-05-12,12:27 PM,81.0,RECEIVED,,Rapid Prime,,,,$$$$$$$$$$$$$$$,,,,,,,,,600135133,T40072300110001,G131 3528C SAE1 Cummins NPTO 180 Flg,RECEIVED,,,,,,,54233539.0,C40087900013001C00,THUNDERBOLT-SLEEPER,51319678.0,C40087900013001P02,THUNDERBOLT-SLEEPER (ARTIC WHITE),,,,,,,,,
