S.No,Order Number,DSN,Serial Number,VIN,CIW Serial No,Variant,Description,Model,Work Content,Region,Status,Skip/hold reason,Outlook,Line in sequence,Production Date,Line in time,Release sequence,Vehicle Order State,Hold Status,Engine status,Transmission status,A4003220479,Axle status,Frame status,Country,CIW Start Time,Vehicle Start Time,Frame Load Time,Engine Order No,Engine Part No,Engine Description,Engine Order State,Engine Start Time,Transmission Order No,Transmission Part No,Transmission Description,Transmission Order State,Transmission Start Time,Frame Order No,Frame Part No,Frame Description,Frame Order State,Frame Start Time,CIW Order,CIW Part,CIW Desc,Paint Order,Paint Part,Paint Desc,Podest Order,Podest Part,Podest Desc,Podest State,Podest Start Time,BB Order Number,BB Part Number,SFC Order Number,SFC Part Number
970,1200311038,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,100.0,2026-05-12,1:19 AM,65.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320374.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135511,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233869.0,C40087910013001C00,THUNDERBOLT-DAY,51320373.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
971,1200311036,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,101.0,2026-05-12,1:29 AM,66.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320378.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135513,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233871.0,C40087910013001C00,THUNDERBOLT-DAY,51320377.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
972,1200311048,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,102.0,2026-05-12,1:39 AM,67.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320354.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135501,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233859.0,C40087910013001C00,THUNDERBOLT-DAY,51320353.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
973,1200311028,,,,,V400841231W0F9203,2826C 6X4 4275 E6.1DYC 16BXHY RGMT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,103.0,2026-05-12,1:49 AM,68.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320394.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135521,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233879.0,C40087910013001C00,THUNDERBOLT-DAY,51320393.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
974,1200311050,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,104.0,2026-05-12,1:59 AM,69.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320350.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135499,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233857.0,C40087910013001C00,THUNDERBOLT-DAY,51320349.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
975,1200311044,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,105.0,2026-05-12,2:09 AM,70.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320362.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135505,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233863.0,C40087910013001C00,THUNDERBOLT-DAY,51320361.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
976,1200311047,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,106.0,2026-05-12,2:19 AM,71.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320356.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135502,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233860.0,C40087910013001C00,THUNDERBOLT-DAY,51320355.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
977,1200311049,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,1.0,2026-05-13,7:10 AM,72.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320352.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135500,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233858.0,C40087910013001C00,THUNDERBOLT-DAY,51320351.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
978,1200311045,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,2.0,2026-05-13,7:20 AM,73.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320360.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135504,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233862.0,C40087910013001C00,THUNDERBOLT-DAY,51320359.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
979,1200311043,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,3.0,2026-05-13,7:30 AM,74.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320364.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135506,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233864.0,C40087910013001C00,THUNDERBOLT-DAY,51320363.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
980,1200311046,,,,,V400841231W0F2103,2826C 6X4 4275 E6.1 DYC 16BXHD RGRTHDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,4.0,2026-05-13,7:40 AM,75.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320358.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135503,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233861.0,C40087910013001C00,THUNDERBOLT-DAY,51320357.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
981,1200311022,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,5.0,2026-05-13,7:50 AM,76.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320406.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135527,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233885.0,C40087910013001C00,THUNDERBOLT-DAY,51320405.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
982,1200311026,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,6.0,2026-05-13,8:00 AM,77.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320398.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135523,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233881.0,C40087910013001C00,THUNDERBOLT-DAY,51320397.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
983,1200311027,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,7.0,2026-05-13,8:10 AM,78.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320396.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135522,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233880.0,C40087910013001C00,THUNDERBOLT-DAY,51320395.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
984,1200311025,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,8.0,2026-05-13,8:20 AM,79.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320400.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135524,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233882.0,C40087910013001C00,THUNDERBOLT-DAY,51320399.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
985,1200311023,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,9.0,2026-05-13,8:31 AM,80.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320404.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135526,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233884.0,C40087910013001C00,THUNDERBOLT-DAY,51320403.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
986,1200311024,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,10.0,2026-05-13,8:41 AM,81.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320402.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135525,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233883.0,C40087910013001C00,THUNDERBOLT-DAY,51320401.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
987,1200311018,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,11.0,2026-05-13,8:51 AM,82.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320414.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135531,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233889.0,C40087910013001C00,THUNDERBOLT-DAY,51320413.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
988,1200311019,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,12.0,2026-05-13,9:01 AM,83.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320412.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135530,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233888.0,C40087910013001C00,THUNDERBOLT-DAY,51320411.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
989,1200310996,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,13.0,2026-05-13,9:11 AM,84.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320458.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135553,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233911.0,C40087910013001C00,THUNDERBOLT-DAY,51320457.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
990,1200310998,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,14.0,2026-05-13,9:21 AM,85.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320454.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135551,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233909.0,C40087910013001C00,THUNDERBOLT-DAY,51320453.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
991,1200311000,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,15.0,2026-05-13,9:38 AM,86.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320450.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135549,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233907.0,C40087910013001C00,THUNDERBOLT-DAY,51320449.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
992,1200311004,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,16.0,2026-05-13,9:48 AM,87.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320442.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135545,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233903.0,C40087910013001C00,THUNDERBOLT-DAY,51320441.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
993,1200310990,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,17.0,2026-05-13,9:58 AM,88.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320470.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135559,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233917.0,C40087910013001C00,THUNDERBOLT-DAY,51320469.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
994,1200310991,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,18.0,2026-05-13,10:09 AM,89.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320468.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135558,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233916.0,C40087910013001C00,THUNDERBOLT-DAY,51320467.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
995,1200311003,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,19.0,2026-05-13,10:19 AM,90.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320444.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135546,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233904.0,C40087910013001C00,THUNDERBOLT-DAY,51320443.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
996,1200311016,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,20.0,2026-05-13,10:29 AM,91.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320418.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135533,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233891.0,C40087910013001C00,THUNDERBOLT-DAY,51320417.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
997,1200311012,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,21.0,2026-05-13,10:39 AM,92.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320426.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135537,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233895.0,C40087910013001C00,THUNDERBOLT-DAY,51320425.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
998,1200311009,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,22.0,2026-05-13,10:49 AM,93.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320432.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135540,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233898.0,C40087910013001C00,THUNDERBOLT-DAY,51320431.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
999,1200311011,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,23.0,2026-05-13,10:59 AM,94.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320428.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135538,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233896.0,C40087910013001C00,THUNDERBOLT-DAY,51320427.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1000,1200311014,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,24.0,2026-05-13,11:09 AM,95.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320422.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135535,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233893.0,C40087910013001C00,THUNDERBOLT-DAY,51320421.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1001,1200311007,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,25.0,2026-05-13,11:19 AM,96.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320436.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135542,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233900.0,C40087910013001C00,THUNDERBOLT-DAY,51320435.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1002,1200311010,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,26.0,2026-05-13,11:29 AM,97.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320430.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135539,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233897.0,C40087910013001C00,THUNDERBOLT-DAY,51320429.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1003,1200311006,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,27.0,2026-05-13,12:10 PM,98.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320438.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135543,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233901.0,C40087910013001C00,THUNDERBOLT-DAY,51320437.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1004,1200311005,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,28.0,2026-05-13,12:20 PM,99.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320440.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135544,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233902.0,C40087910013001C00,THUNDERBOLT-DAY,51320439.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1005,1200311015,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,29.0,2026-05-13,12:30 PM,100.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320420.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135534,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233892.0,C40087910013001C00,THUNDERBOLT-DAY,51320419.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1006,1200310994,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,30.0,2026-05-13,12:40 PM,101.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320462.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135555,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233913.0,C40087910013001C00,THUNDERBOLT-DAY,51320461.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1007,1200311013,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,31.0,2026-05-13,12:50 PM,102.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320424.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135536,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233894.0,C40087910013001C00,THUNDERBOLT-DAY,51320423.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1008,1200310992,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,32.0,2026-05-13,1:00 PM,103.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320466.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135557,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233915.0,C40087910013001C00,THUNDERBOLT-DAY,51320465.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1009,1200310995,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,33.0,2026-05-13,1:10 PM,104.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320460.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135554,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233912.0,C40087910013001C00,THUNDERBOLT-DAY,51320459.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1010,1200310993,,,,,V400841231W0F9103,2826C 6X4 4275 E6.1DYC 16BXHY RGRT HDPYW,2826C,LWC,Domestic,TENTATIVE ORDER,,,34.0,2026-05-13,1:20 PM,105.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320464.0,E92695601330001,Engine 191KW OBD2 BS6 SAE-1,RECEIVED,,600135556,T40072300200001,G131 3128C SAE1 180 Sliding PTO RSI,RECEIVED,,,,,,,54233914.0,C40087910013001C00,THUNDERBOLT-DAY,51320463.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1011,1200311008,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,35.0,2026-05-13,1:30 PM,106.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320434.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135541,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233899.0,C40087910013001C00,THUNDERBOLT-DAY,51320433.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1012,1200311021,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,36.0,2026-05-13,1:41 PM,1.0,RECEIVED,,,,,NOT STARTED,,$$$$$$$$$$$$$$$,,,,51320408.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135528,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233886.0,C40087910013001C00,THUNDERBOLT-DAY,51320407.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
1013,1200311020,,,,,V400854231N0F5103,3532C 8X4 5175 E6.1DYC23BXHD RG RTHDP YW,3532C,HWC,Domestic,TENTATIVE ORDER,,,37.0,2026-05-13,1:51 PM,2.0,RECEIVED,,,,,,,$$$$$$$$$$$$$$$,,,,51320410.0,E92695601510001,Engine 320HP BS6 SAE -1,RECEIVED,,600135529,T40072800010001,G131 HD 3532C SAE1 SPTO RSI 180 Flange,RECEIVED,,,,,,,54233887.0,C40087910013001C00,THUNDERBOLT-DAY,51320409.0,C40087910013001P03,Thunderbolt-DAY (YELLOW),,,,,,,,,
